Date,District,Rainfall_mm,Groundwater_Level_mbgl,Reservoir_Level_pct,Extraction Borewells,Recharge Borewells,Groundwater Stress Classification,Net Groundwater Change MLD,Groundwater Recovery MLD,Groundwater Extraction MLD
12/11/2024,Porbandar,0,13.51,11.9,400,33,Warning,-46.35,1.65,48
12/12/2024,Porbandar,0,13.52,16,400,33,Warning,-46.35,1.65,48
12/13/2024,Porbandar,0,14.25,17.9,400,33,Warning,-46.35,1.65,48
12/14/2024,Porbandar,0,14.18,12.3,400,33,Warning,-46.35,1.65,48
12/15/2024,Porbandar,0,13.04,15.3,400,33,Warning,-46.35,1.65,48
12/16/2024,Porbandar,0,13.86,18.4,400,33,Warning,-46.35,1.65,48
12/17/2024,Porbandar,2.5,14.21,8.4,400,33,Warning,-46.1,1.9,48
12/18/2024,Porbandar,0,13.75,2.7,400,33,Warning,-46.35,1.65,48
12/19/2024,Porbandar,0,14.22,14,400,33,Warning,-46.35,1.65,48
12/20/2024,Porbandar,0,14.74,6.6,400,33,Warning,-46.35,1.65,48
12/21/2024,Porbandar,0,14.86,15.6,400,33,Warning,-46.35,1.65,48
12/22/2024,Porbandar,0,14.3,10.6,400,33,Warning,-46.35,1.65,48
12/23/2024,Porbandar,0,15.67,12.2,400,33,Warning,-46.35,1.65,48
12/24/2024,Porbandar,0,14.17,9.5,400,33,Warning,-46.35,1.65,48
12/25/2024,Porbandar,0,14.77,8.3,400,33,Warning,-46.35,1.65,48
12/26/2024,Porbandar,0,15.14,12.5,400,33,Warning,-46.35,1.65,48
12/27/2024,Porbandar,0,14.23,15.6,400,33,Warning,-46.35,1.65,48
12/28/2024,Porbandar,0.5,14.99,5.6,400,33,Warning,-46.3,1.7,48
12/29/2024,Porbandar,0,15.27,5,400,33,Warning,-46.35,1.65,48
12/30/2024,Porbandar,0,16.4,38.4,400,33,Warning,-46.35,1.65,48
12/31/2024,Porbandar,0,14.86,37.9,400,33,Warning,-46.35,1.65,48
1/1/2025,Porbandar,0,15.57,40.3,400,33,Warning,-46.35,1.65,48
1/2/2025,Porbandar,0,15.4,51.7,400,33,Warning,-46.35,1.65,48
1/3/2025,Porbandar,0,16.71,34.7,400,33,Warning,-46.35,1.65,48
1/4/2025,Porbandar,0,14.88,43.5,400,33,Warning,-46.35,1.65,48
1/5/2025,Porbandar,0,15.16,40.5,400,33,Warning,-46.35,1.65,48
1/6/2025,Porbandar,0,16.62,35.5,400,33,Warning,-46.35,1.65,48
1/7/2025,Porbandar,1.7,15.61,42.8,400,33,Warning,-46.18,1.82,48
1/8/2025,Porbandar,0,15.51,39.1,400,33,Warning,-46.35,1.65,48
1/9/2025,Porbandar,0,15.82,30.3,400,33,Warning,-46.35,1.65,48
1/10/2025,Porbandar,0,15.86,37.7,400,33,Warning,-46.35,1.65,48
1/11/2025,Porbandar,0,15.55,40.3,400,33,Warning,-46.35,1.65,48
1/12/2025,Porbandar,0,16.58,37.8,400,33,Warning,-46.35,1.65,48
1/13/2025,Porbandar,0,15.96,42.1,400,33,Warning,-46.35,1.65,48
1/14/2025,Porbandar,0.9,16.46,37.8,400,33,Warning,-46.26,1.74,48
1/15/2025,Porbandar,0,17.16,34.9,400,33,Warning,-46.35,1.65,48
1/16/2025,Porbandar,0,16.74,45.5,400,33,Warning,-46.35,1.65,48
1/17/2025,Porbandar,0,17.18,33.5,400,33,Warning,-46.35,1.65,48
1/18/2025,Porbandar,0,16.57,37.6,400,33,Warning,-46.35,1.65,48
1/19/2025,Porbandar,2.1,16.52,36.9,400,33,Warning,-46.14,1.86,48
1/20/2025,Porbandar,0,15.35,42.8,400,33,Warning,-46.35,1.65,48
1/21/2025,Porbandar,1.4,17.7,38.6,400,33,Warning,-46.21,1.79,48
1/22/2025,Porbandar,0,17.3,33.4,400,33,Warning,-46.35,1.65,48
1/23/2025,Porbandar,1.4,17.49,34.1,400,33,Warning,-46.21,1.79,48
1/24/2025,Porbandar,0,16.25,46.3,400,33,Warning,-46.35,1.65,48
1/25/2025,Porbandar,0,17.26,31.9,400,33,Warning,-46.35,1.65,48
1/26/2025,Porbandar,0,16.62,34.3,400,33,Warning,-46.35,1.65,48
1/27/2025,Porbandar,0,17.6,32.2,400,33,Warning,-46.35,1.65,48
1/28/2025,Porbandar,0,18.46,35.3,400,33,Warning,-46.35,1.65,48
1/29/2025,Porbandar,0,17.41,45.3,400,33,Warning,-46.35,1.65,48
1/30/2025,Porbandar,0,18.59,32.3,400,33,Warning,-46.35,1.65,48
1/31/2025,Porbandar,0,17.67,33.6,400,33,Warning,-46.35,1.65,48
2/1/2025,Porbandar,0,17.97,30.7,400,33,Warning,-46.35,1.65,48
2/2/2025,Porbandar,0,16.99,42.9,400,33,Warning,-46.35,1.65,48
2/3/2025,Porbandar,0,18.67,31.9,400,33,Warning,-46.35,1.65,48
2/4/2025,Porbandar,2.7,17.71,35.9,400,33,Warning,-46.08,1.92,48
2/5/2025,Porbandar,0,18.05,41.9,400,33,Warning,-46.35,1.65,48
2/6/2025,Porbandar,0,18.03,35.2,400,33,Warning,-46.35,1.65,48
2/7/2025,Porbandar,0,17.7,37.9,400,33,Warning,-46.35,1.65,48
2/8/2025,Porbandar,0,17.76,40.4,400,33,Warning,-46.35,1.65,48
2/9/2025,Porbandar,0,18.18,26.4,400,33,Warning,-46.35,1.65,48
2/10/2025,Porbandar,0,18.63,30.6,400,33,Warning,-46.35,1.65,48
2/11/2025,Porbandar,0,18.53,39.5,400,33,Warning,-46.35,1.65,48
2/12/2025,Porbandar,0,18.84,37.8,400,33,Warning,-46.35,1.65,48
2/13/2025,Porbandar,0,18.64,36.8,400,33,Warning,-46.35,1.65,48
2/14/2025,Porbandar,0,17.76,38.6,400,33,Warning,-46.35,1.65,48
2/15/2025,Porbandar,0,18.45,30.9,400,33,Warning,-46.35,1.65,48
2/16/2025,Porbandar,0.8,18.67,27.8,400,33,Warning,-46.27,1.73,48
2/17/2025,Porbandar,0,19.01,33.4,400,33,Warning,-46.35,1.65,48
2/18/2025,Porbandar,0,17.97,32.5,400,33,Warning,-46.35,1.65,48
2/19/2025,Porbandar,0.2,18.57,35.1,400,33,Warning,-46.33,1.67,48
2/20/2025,Porbandar,0,18.95,39.6,400,33,Warning,-46.35,1.65,48
2/21/2025,Porbandar,0,18.19,35.3,400,33,Warning,-46.35,1.65,48
2/22/2025,Porbandar,0,19.19,36.4,400,33,Warning,-46.35,1.65,48
2/23/2025,Porbandar,0,19.74,44.5,400,33,Warning,-46.35,1.65,48
2/24/2025,Porbandar,0,19.26,41.1,400,33,Warning,-46.35,1.65,48
2/25/2025,Porbandar,0,18.2,30,400,33,Warning,-46.35,1.65,48
2/26/2025,Porbandar,0,19.28,33.8,400,33,Warning,-46.35,1.65,48
2/27/2025,Porbandar,0,20,30,400,33,Warning,-46.35,1.65,48
2/28/2025,Porbandar,0.6,18.3,34.7,400,33,Warning,-46.29,1.71,48
3/1/2025,Porbandar,0,19.55,35.7,400,33,Warning,-46.35,1.65,48
3/2/2025,Porbandar,0,18.4,35.5,400,33,Warning,-46.35,1.65,48
3/3/2025,Porbandar,1.9,18.97,39.1,400,33,Warning,-46.16,1.84,48
3/4/2025,Porbandar,0,19.22,24.6,400,33,Warning,-46.35,1.65,48
3/5/2025,Porbandar,0,19.9,26.9,400,33,Warning,-46.35,1.65,48
3/6/2025,Porbandar,0,20.07,34.2,400,33,Critical,-46.35,1.65,48
3/7/2025,Porbandar,0,20.79,29.6,400,33,Critical,-46.35,1.65,48
3/8/2025,Porbandar,0,19.01,51.4,400,33,Warning,-46.35,1.65,48
3/9/2025,Porbandar,0,18.7,42.8,400,33,Warning,-46.35,1.65,48
3/10/2025,Porbandar,0,20.11,39.2,400,33,Critical,-46.35,1.65,48
3/11/2025,Porbandar,0,19.47,46,400,33,Warning,-46.35,1.65,48
3/12/2025,Porbandar,0,19.88,41,400,33,Warning,-46.35,1.65,48
3/13/2025,Porbandar,0,20.25,33.3,400,33,Critical,-46.35,1.65,48
3/14/2025,Porbandar,0,20.45,28.7,400,33,Critical,-46.35,1.65,48
3/15/2025,Porbandar,0,18.73,29.6,400,33,Warning,-46.35,1.65,48
3/16/2025,Porbandar,0,19.54,40.7,400,33,Warning,-46.35,1.65,48
3/17/2025,Porbandar,0,19.62,29.5,400,33,Warning,-46.35,1.65,48
3/18/2025,Porbandar,0,20.21,33.7,400,33,Critical,-46.35,1.65,48
3/19/2025,Porbandar,0,20.27,37,400,33,Critical,-46.35,1.65,48
3/20/2025,Porbandar,0,21.36,35.6,400,33,Critical,-46.35,1.65,48
3/21/2025,Porbandar,0,19.58,36.5,400,33,Warning,-46.35,1.65,48
3/22/2025,Porbandar,0,19.22,30.2,400,33,Warning,-46.35,1.65,48
3/23/2025,Porbandar,0,19.63,30.7,400,33,Warning,-46.35,1.65,48
3/24/2025,Porbandar,0,19.54,28.8,400,33,Warning,-46.35,1.65,48
3/25/2025,Porbandar,0,20.01,28.5,400,33,Critical,-46.35,1.65,48
3/26/2025,Porbandar,0,20.92,29.7,400,33,Critical,-46.35,1.65,48
3/27/2025,Porbandar,0,19.97,32.1,400,33,Warning,-46.35,1.65,48
3/28/2025,Porbandar,0,20.86,38,400,33,Critical,-46.35,1.65,48
3/29/2025,Porbandar,0,20.06,39.3,400,33,Critical,-46.35,1.65,48
3/30/2025,Porbandar,0,20.12,36.8,400,33,Critical,-46.35,1.65,48
3/31/2025,Porbandar,0,20.06,34.8,400,33,Critical,-46.35,1.65,48
4/1/2025,Porbandar,0,18.96,40,400,33,Warning,-46.35,1.65,48
4/2/2025,Porbandar,0,20.32,27.2,400,33,Critical,-46.35,1.65,48
4/3/2025,Porbandar,0,18.7,28.9,400,33,Warning,-46.35,1.65,48
4/4/2025,Porbandar,1.8,19.38,31.2,400,33,Warning,-46.17,1.83,48
4/5/2025,Porbandar,0,19.64,31.5,400,33,Warning,-46.35,1.65,48
4/6/2025,Porbandar,0,20.13,36.1,400,33,Critical,-46.35,1.65,48
4/7/2025,Porbandar,0,20.33,38.4,400,33,Critical,-46.35,1.65,48
4/8/2025,Porbandar,0,20.58,35.9,400,33,Critical,-46.35,1.65,48
4/9/2025,Porbandar,0,20.39,34.4,400,33,Critical,-46.35,1.65,48
4/10/2025,Porbandar,0,20.89,39.3,400,33,Critical,-46.35,1.65,48
4/11/2025,Porbandar,0,20.41,28.3,400,33,Critical,-46.35,1.65,48
4/12/2025,Porbandar,0.7,20.05,27.9,400,33,Critical,-46.28,1.72,48
4/13/2025,Porbandar,0,18.94,37,400,33,Warning,-46.35,1.65,48
4/14/2025,Porbandar,0,19.75,31.7,400,33,Warning,-46.35,1.65,48
4/15/2025,Porbandar,0,19.52,23,400,33,Warning,-46.35,1.65,48
4/16/2025,Porbandar,0,20.18,24.4,400,33,Critical,-46.35,1.65,48
4/17/2025,Porbandar,0,18.91,37.1,400,33,Warning,-46.35,1.65,48
4/18/2025,Porbandar,0,20.43,28.1,400,33,Critical,-46.35,1.65,48
4/19/2025,Porbandar,0,19.9,35.6,400,33,Warning,-46.35,1.65,48
4/20/2025,Porbandar,0,18.74,32.4,400,33,Warning,-46.35,1.65,48
4/21/2025,Porbandar,0,18.85,40.6,400,33,Warning,-46.35,1.65,48
4/22/2025,Porbandar,0,19.68,27.4,400,33,Warning,-46.35,1.65,48
4/23/2025,Porbandar,0,19.71,26.8,400,33,Warning,-46.35,1.65,48
4/24/2025,Porbandar,0,19.91,26.6,400,33,Warning,-46.35,1.65,48
4/25/2025,Porbandar,0,19.08,29.1,400,33,Warning,-46.35,1.65,48
4/26/2025,Porbandar,0,20.07,32.4,400,33,Critical,-46.35,1.65,48
4/27/2025,Porbandar,2.3,20.19,33.8,400,33,Critical,-46.12,1.88,48
4/28/2025,Porbandar,2.7,19.08,23.7,400,33,Warning,-46.08,1.92,48
4/29/2025,Porbandar,0,18,31.3,400,33,Warning,-46.35,1.65,48
4/30/2025,Porbandar,0,19.58,33,400,33,Warning,-46.35,1.65,48
5/1/2025,Porbandar,0.4,19.86,22.6,400,33,Warning,-46.31,1.69,48
5/2/2025,Porbandar,0,18.59,22.8,400,33,Warning,-46.35,1.65,48
5/3/2025,Porbandar,0,19.8,21.7,400,33,Warning,-46.35,1.65,48
5/4/2025,Porbandar,0,19.2,30.3,400,33,Warning,-46.35,1.65,48
5/5/2025,Porbandar,0,19.03,29.6,400,33,Warning,-46.35,1.65,48
5/6/2025,Porbandar,0,20.02,21.8,400,33,Critical,-46.35,1.65,48
5/7/2025,Porbandar,1.2,19.46,22.5,400,33,Warning,-46.23,1.77,48
5/8/2025,Porbandar,0,19.35,30.9,400,33,Warning,-46.35,1.65,48
5/9/2025,Porbandar,0,18.78,31.9,400,33,Warning,-46.35,1.65,48
5/10/2025,Porbandar,0,18.76,23.9,400,33,Warning,-46.35,1.65,48
5/11/2025,Porbandar,0,18.71,29.4,400,33,Warning,-46.35,1.65,48
5/12/2025,Porbandar,0,17.95,27.6,400,33,Warning,-46.35,1.65,48
5/13/2025,Porbandar,0,19.08,35.1,400,33,Warning,-46.35,1.65,48
5/14/2025,Porbandar,0,18.6,26.8,400,33,Warning,-46.35,1.65,48
5/15/2025,Porbandar,0,18.92,28.3,400,33,Warning,-46.35,1.65,48
5/16/2025,Porbandar,0,19.03,19.7,400,33,Warning,-46.35,1.65,48
5/17/2025,Porbandar,0,18.28,34.8,400,33,Warning,-46.35,1.65,48
5/18/2025,Porbandar,0,18.35,27.3,400,33,Warning,-46.35,1.65,48
5/19/2025,Porbandar,0,19.23,26,400,33,Warning,-46.35,1.65,48
5/20/2025,Porbandar,0,18.47,23.2,400,33,Warning,-46.35,1.65,48
5/21/2025,Porbandar,0,17.73,35.3,400,33,Warning,-46.35,1.65,48
5/22/2025,Porbandar,0,17.97,24.3,400,33,Warning,-46.35,1.65,48
5/23/2025,Porbandar,0,18.52,28.2,400,33,Warning,-46.35,1.65,48
5/24/2025,Porbandar,0,17.83,29.1,400,33,Warning,-46.35,1.65,48
5/25/2025,Porbandar,0,17.46,28.8,400,33,Warning,-46.35,1.65,48
5/26/2025,Porbandar,0,17.18,33.8,400,33,Warning,-46.35,1.65,48
5/27/2025,Porbandar,5.2,18.4,26.6,400,33,Warning,-45.83,2.17,48
5/28/2025,Porbandar,0,18.4,26.1,400,33,Warning,-46.35,1.65,48
5/29/2025,Porbandar,0,17.12,28.7,400,33,Warning,-46.35,1.65,48
5/30/2025,Porbandar,0,18.12,24.1,400,33,Warning,-46.35,1.65,48
5/31/2025,Porbandar,0,17.33,28.5,400,33,Warning,-46.35,1.65,48
6/1/2025,Porbandar,12.9,16.93,53.2,400,33,Warning,-45.06,2.94,48
6/2/2025,Porbandar,6.9,17.99,53.2,400,33,Warning,-45.66,2.34,48
6/3/2025,Porbandar,5.4,17.29,56.9,400,33,Warning,-45.81,2.19,48
6/4/2025,Porbandar,67.1,17.15,58.4,400,33,Warning,-39.64,8.36,48
6/5/2025,Porbandar,0,16.71,58.7,400,33,Warning,-46.35,1.65,48
6/6/2025,Porbandar,34.1,17.03,48.4,400,33,Warning,-42.94,5.06,48
6/7/2025,Porbandar,57.6,16.89,46.6,400,33,Warning,-40.59,7.41,48
6/8/2025,Porbandar,22.1,17.07,44.5,400,33,Warning,-44.14,3.86,48
6/9/2025,Porbandar,0,17.35,58.9,400,33,Warning,-46.35,1.65,48
6/10/2025,Porbandar,0,17.75,63.6,400,33,Warning,-46.35,1.65,48
6/11/2025,Porbandar,20.8,15.55,43.6,400,33,Warning,-44.27,3.73,48
6/12/2025,Porbandar,9,16.32,59,400,33,Warning,-45.45,2.55,48
6/13/2025,Porbandar,58.2,16.96,49.2,400,33,Warning,-40.53,7.47,48
6/14/2025,Porbandar,7.2,16.04,57.9,400,33,Warning,-45.63,2.37,48
6/15/2025,Porbandar,0,16.54,52,400,33,Warning,-46.35,1.65,48
6/16/2025,Porbandar,0,16.5,59.5,400,33,Warning,-46.35,1.65,48
6/17/2025,Porbandar,11.9,16.25,56.8,400,33,Warning,-45.16,2.84,48
6/18/2025,Porbandar,20.3,15.5,56.7,400,33,Warning,-44.32,3.68,48
6/19/2025,Porbandar,23.1,16.03,51.7,400,33,Warning,-44.04,3.96,48
6/20/2025,Porbandar,0,15.21,60.9,400,33,Warning,-46.35,1.65,48
6/21/2025,Porbandar,27,16.17,52.8,400,33,Warning,-43.65,4.35,48
6/22/2025,Porbandar,23.2,15.95,46.6,400,33,Warning,-44.03,3.97,48
6/23/2025,Porbandar,41.6,15.54,49.4,400,33,Warning,-42.19,5.81,48
6/24/2025,Porbandar,2.3,16.19,56.3,400,33,Warning,-46.12,1.88,48
6/25/2025,Porbandar,0,15.21,56.3,400,33,Warning,-46.35,1.65,48
6/26/2025,Porbandar,10.7,15.38,50.3,400,33,Warning,-45.28,2.72,48
6/27/2025,Porbandar,27.4,15.33,59.9,400,33,Warning,-43.61,4.39,48
6/28/2025,Porbandar,37,14.72,58.3,400,33,Warning,-42.65,5.35,48
6/29/2025,Porbandar,0,14.91,60.5,400,33,Warning,-46.35,1.65,48
6/30/2025,Porbandar,9.2,14.8,60.2,400,33,Warning,-45.43,2.57,48
7/1/2025,Porbandar,0,14.83,52.8,400,33,Warning,-46.35,1.65,48
7/2/2025,Porbandar,4.4,15.63,56.5,400,33,Warning,-45.91,2.09,48
7/3/2025,Porbandar,42.2,14.38,62.3,400,33,Warning,-42.13,5.87,48
7/4/2025,Porbandar,35.7,14.33,59.5,400,33,Warning,-42.78,5.22,48
7/5/2025,Porbandar,26.5,14.48,55.7,400,33,Warning,-43.7,4.3,48
7/6/2025,Porbandar,7.4,15.21,52.1,400,33,Warning,-45.61,2.39,48
7/7/2025,Porbandar,0,14.8,53.3,400,33,Warning,-46.35,1.65,48
7/8/2025,Porbandar,0,14.02,54.9,400,33,Warning,-46.35,1.65,48
7/9/2025,Porbandar,23.4,13.72,57.9,400,33,Warning,-44.01,3.99,48
7/10/2025,Porbandar,45.8,14.44,53.1,400,33,Warning,-41.77,6.23,48
7/11/2025,Porbandar,0,13.53,45.4,400,33,Warning,-46.35,1.65,48
7/12/2025,Porbandar,0,14.08,52,400,33,Warning,-46.35,1.65,48
7/13/2025,Porbandar,10.1,13.97,43.1,400,33,Warning,-45.34,2.66,48
7/14/2025,Porbandar,16.8,13.79,58,400,33,Warning,-44.67,3.33,48
7/15/2025,Porbandar,7.7,14.62,56.2,400,33,Warning,-45.58,2.42,48
7/16/2025,Porbandar,12.6,13.86,59.9,400,33,Warning,-45.09,2.91,48
7/17/2025,Porbandar,23.5,13.88,55.4,400,33,Warning,-44,4,48
7/18/2025,Porbandar,0,12.63,56.7,400,33,Warning,-46.35,1.65,48
7/19/2025,Porbandar,36.9,14.13,55.9,400,33,Warning,-42.66,5.34,48
7/20/2025,Porbandar,7,13.29,57.4,400,33,Warning,-45.65,2.35,48
7/21/2025,Porbandar,18.2,13.51,58.9,400,33,Warning,-44.53,3.47,48
7/22/2025,Porbandar,21.2,13.1,57.9,400,33,Warning,-44.23,3.77,48
7/23/2025,Porbandar,12.2,12.84,52.9,400,33,Warning,-45.13,2.87,48
7/24/2025,Porbandar,0,13.6,59.4,400,33,Warning,-46.35,1.65,48
7/25/2025,Porbandar,0,12.81,64.7,400,33,Warning,-46.35,1.65,48
7/26/2025,Porbandar,3.9,13.09,54,400,33,Warning,-45.96,2.04,48
7/27/2025,Porbandar,4.8,12.45,58.2,400,33,Warning,-45.87,2.13,48
7/28/2025,Porbandar,0,12.29,59.6,400,33,Warning,-46.35,1.65,48
7/29/2025,Porbandar,8.2,12.87,54.7,400,33,Warning,-45.53,2.47,48
7/30/2025,Porbandar,41.3,13.61,55.8,400,33,Warning,-42.22,5.78,48
7/31/2025,Porbandar,16.9,12.94,65,400,33,Warning,-44.66,3.34,48
8/1/2025,Porbandar,0,11.6,56.6,400,33,Warning,-46.35,1.65,48
8/2/2025,Porbandar,6.2,12.26,57.3,400,33,Warning,-45.73,2.27,48
8/3/2025,Porbandar,12.9,11.57,58.8,400,33,Warning,-45.06,2.94,48
8/4/2025,Porbandar,31.7,12.63,52.9,400,33,Warning,-43.18,4.82,48
8/5/2025,Porbandar,16.1,13.01,60.4,400,33,Warning,-44.74,3.26,48
8/6/2025,Porbandar,14.5,12.74,56.1,400,33,Warning,-44.9,3.1,48
8/7/2025,Porbandar,0,11.63,66,400,33,Warning,-46.35,1.65,48
8/8/2025,Porbandar,9.1,12.28,51,400,33,Warning,-45.44,2.56,48
8/9/2025,Porbandar,0,11.8,63.3,400,33,Warning,-46.35,1.65,48
8/10/2025,Porbandar,10.9,11.68,53.8,400,33,Warning,-45.26,2.74,48
8/11/2025,Porbandar,14.6,12.75,64.5,400,33,Warning,-44.89,3.11,48
8/12/2025,Porbandar,0,13.01,56.7,400,33,Warning,-46.35,1.65,48
8/13/2025,Porbandar,30.2,10.83,54.5,400,33,Warning,-43.33,4.67,48
8/14/2025,Porbandar,0,10.42,65.9,400,33,Warning,-46.35,1.65,48
8/15/2025,Porbandar,15.8,11.17,60.2,400,33,Warning,-44.77,3.23,48
8/16/2025,Porbandar,0,11.59,58.8,400,33,Warning,-46.35,1.65,48
8/17/2025,Porbandar,0,10.5,71,400,33,Warning,-46.35,1.65,48
8/18/2025,Porbandar,20.6,10.92,73.7,400,33,Warning,-44.29,3.71,48
8/19/2025,Porbandar,0,11.83,55.8,400,33,Warning,-46.35,1.65,48
8/20/2025,Porbandar,5.3,11.5,64.9,400,33,Warning,-45.82,2.18,48
8/21/2025,Porbandar,3,11.5,62.9,400,33,Warning,-46.05,1.95,48
8/22/2025,Porbandar,4.4,11.5,59.3,400,33,Warning,-45.91,2.09,48
8/23/2025,Porbandar,10.2,10.77,55.4,400,33,Warning,-45.33,2.67,48
8/24/2025,Porbandar,15.9,10.87,67.2,400,33,Warning,-44.76,3.24,48
8/25/2025,Porbandar,3.2,12.39,53.2,400,33,Warning,-46.03,1.97,48
8/26/2025,Porbandar,3.5,10.75,63.8,400,33,Warning,-46,2,48
8/27/2025,Porbandar,0,10.49,64.1,400,33,Warning,-46.35,1.65,48
8/28/2025,Porbandar,10.8,10.82,53.3,400,33,Warning,-45.27,2.73,48
8/29/2025,Porbandar,19.4,10.33,62.6,400,33,Warning,-44.41,3.59,48
8/30/2025,Porbandar,0,11.64,59.6,400,33,Warning,-46.35,1.65,48
8/31/2025,Porbandar,14.2,10.82,64.1,400,33,Warning,-44.93,3.07,48
9/1/2025,Porbandar,26.5,10.64,42.2,400,33,Warning,-43.7,4.3,48
9/2/2025,Porbandar,0,10.67,60.5,400,33,Warning,-46.35,1.65,48
9/3/2025,Porbandar,28.2,10.52,54.3,400,33,Warning,-43.53,4.47,48
9/4/2025,Porbandar,19.5,10.43,55.3,400,33,Warning,-44.4,3.6,48
9/5/2025,Porbandar,7.7,10.2,56.7,400,33,Warning,-45.58,2.42,48
9/6/2025,Porbandar,7,9.93,60.6,400,33,Warning,-45.65,2.35,48
9/7/2025,Porbandar,0,10.45,64.4,400,33,Warning,-46.35,1.65,48
9/8/2025,Porbandar,12.4,9.66,58.8,400,33,Warning,-45.11,2.89,48
9/9/2025,Porbandar,19.6,10.42,67.3,400,33,Warning,-44.39,3.61,48
9/10/2025,Porbandar,3.3,9.59,59.6,400,33,Warning,-46.02,1.98,48
9/11/2025,Porbandar,0,10.24,59.2,400,33,Warning,-46.35,1.65,48
9/12/2025,Porbandar,0,11.21,60.2,400,33,Warning,-46.35,1.65,48
9/13/2025,Porbandar,24.8,10.33,56.6,400,33,Warning,-43.87,4.13,48
9/14/2025,Porbandar,9.1,9.8,58.1,400,33,Warning,-45.44,2.56,48
9/15/2025,Porbandar,24.7,9.77,60.8,400,33,Warning,-43.88,4.12,48
9/16/2025,Porbandar,0,10.75,69.1,400,33,Warning,-46.35,1.65,48
9/17/2025,Porbandar,19.1,10.76,65.8,400,33,Warning,-44.44,3.56,48
9/18/2025,Porbandar,17.3,10.85,64.1,400,33,Warning,-44.62,3.38,48
9/19/2025,Porbandar,6.5,10.03,61.7,400,33,Warning,-45.7,2.3,48
9/20/2025,Porbandar,0,10.46,55.2,400,33,Warning,-46.35,1.65,48
9/21/2025,Porbandar,0,10.48,58.9,400,33,Warning,-46.35,1.65,48
9/22/2025,Porbandar,53.5,10.42,69.6,400,33,Warning,-41,7,48
9/23/2025,Porbandar,8.7,10.64,59.4,400,33,Warning,-45.48,2.52,48
9/24/2025,Porbandar,0,9.38,64.7,400,33,Warning,-46.35,1.65,48
9/25/2025,Porbandar,19.6,9.4,68.8,400,33,Warning,-44.39,3.61,48
9/26/2025,Porbandar,0,10.13,67.3,400,33,Warning,-46.35,1.65,48
9/27/2025,Porbandar,21.2,9.34,55.5,400,33,Warning,-44.23,3.77,48
9/28/2025,Porbandar,5.3,9.86,58.1,400,33,Warning,-45.82,2.18,48
9/29/2025,Porbandar,27.9,9.69,59.7,400,33,Warning,-43.56,4.44,48
9/30/2025,Porbandar,0,10.59,59.1,400,33,Warning,-46.35,1.65,48
10/1/2025,Porbandar,0,9.64,19.3,400,33,Warning,-46.35,1.65,48
10/2/2025,Porbandar,0,10.33,13.2,400,33,Warning,-46.35,1.65,48
10/3/2025,Porbandar,0,10.68,18.5,400,33,Warning,-46.35,1.65,48
10/4/2025,Porbandar,0,10.5,20.7,400,33,Warning,-46.35,1.65,48
10/5/2025,Porbandar,0,9.36,21,400,33,Warning,-46.35,1.65,48
10/6/2025,Porbandar,0,10.1,25.4,400,33,Warning,-46.35,1.65,48
10/7/2025,Porbandar,0,9.43,16.9,400,33,Warning,-46.35,1.65,48
10/8/2025,Porbandar,0,9.29,17.3,400,33,Warning,-46.35,1.65,48
10/9/2025,Porbandar,0,10.75,20.8,400,33,Warning,-46.35,1.65,48
10/10/2025,Porbandar,0,10.95,18.9,400,33,Warning,-46.35,1.65,48
10/11/2025,Porbandar,0,8.82,14,400,33,Warning,-46.35,1.65,48
10/12/2025,Porbandar,0,10.3,18.1,400,33,Warning,-46.35,1.65,48
10/13/2025,Porbandar,0,10.24,12.5,400,33,Warning,-46.35,1.65,48
10/14/2025,Porbandar,0,9.99,13.6,400,33,Warning,-46.35,1.65,48
10/15/2025,Porbandar,0,10.23,24.3,400,33,Warning,-46.35,1.65,48
10/16/2025,Porbandar,0,9.1,5.4,400,33,Warning,-46.35,1.65,48
10/17/2025,Porbandar,9.8,10.06,11.9,400,33,Warning,-45.37,2.63,48
10/18/2025,Porbandar,0,10.48,17.4,400,33,Warning,-46.35,1.65,48
10/19/2025,Porbandar,0,10.48,23.9,400,33,Warning,-46.35,1.65,48
10/20/2025,Porbandar,0,10.45,14.4,400,33,Warning,-46.35,1.65,48
10/21/2025,Porbandar,0,9.72,15.8,400,33,Warning,-46.35,1.65,48
10/22/2025,Porbandar,0,10.51,6.4,400,33,Warning,-46.35,1.65,48
10/23/2025,Porbandar,0,10.79,7.4,400,33,Warning,-46.35,1.65,48
10/24/2025,Porbandar,0,9.95,19.5,400,33,Warning,-46.35,1.65,48
10/25/2025,Porbandar,0,10.99,18.8,400,33,Warning,-46.35,1.65,48
10/26/2025,Porbandar,0,10.91,15,400,33,Warning,-46.35,1.65,48
10/27/2025,Porbandar,0,10.19,19.1,400,33,Warning,-46.35,1.65,48
10/28/2025,Porbandar,0,11.53,13.9,400,33,Warning,-46.35,1.65,48
10/29/2025,Porbandar,0,10.6,24.4,400,33,Warning,-46.35,1.65,48
10/30/2025,Porbandar,0,11.24,10.7,400,33,Warning,-46.35,1.65,48
10/31/2025,Porbandar,0,11.4,14.8,400,33,Warning,-46.35,1.65,48
11/1/2025,Porbandar,0,10.4,9,400,33,Warning,-46.35,1.65,48
11/2/2025,Porbandar,0,11.16,15.8,400,33,Warning,-46.35,1.65,48
